0.0142  10291  10270
0.0143  10291  10270
0.0144  10291  10270
0.0145  10291  10270
0.0146  10291  10271
0.0147  10291  10271
0.0148  10291  10271
0.0149  10291  10271
0.015  10291  10272
0.0151  10291  10272
0.0152  10291  10272
0.0153  10291  10272
0.0154  10291  10272
0.0155  10291  10273
0.0156  10291  10274
0.0157  10291  10274
0.0158  10291  10275
0.0159  10291  10276
0.016  10291  10276
0.0161  10291  10277
0.0162  10291  10277
0.0163  10291  10277
0.0164  10291  10279
0.0165  10291  10279
0.0166  10291  10279
0.0167  10291  10279
0.0168  10291  10279
0.0169  10291  10279
0.017  10291  10279
0.0171  10291  10279
0.0172  10291  10279
0.0173  10291  10279
0.0174  10291  10280
0.0175  10291  10281
0.0176  10291  10281
0.0177  10291  10281
0.0178  10291  10281
0.0179  10291  10281
0.018  10291  10281
0.0181  10291  10281
0.0182  10291  10281
0.0183  10291  10281
0.0184  10291  10281
0.0185  10291  10281
0.0186  10291  10281
0.0187  10291  10281
0.0188  10291  10281
0.0189  10291  10281
0.019  10291  10281
0.0191  10291  10281
0.0192  10291  10281
0.0193  10291  10281
0.0194  10291  10282
0.0195  10291  10282
0.0196  10291  10282
0.0197  10291  10282
0.0198  10291  10282
0.0199  10291  10282
0.02  10291  10282
0.0201  10291  10282
0.0202  10291  10282
0.0203  10291  10282
0.0204  10291  10282
0.0205  10291  10282
0.0206  10291  10282
0.0207  10291  10282
0.0208  10291  10282
0.0209  10291  10282
0.021  10291  10282
0.0211  10291  10282
0.0212  10291  10282
0.0213  10291  10282
0.0214  10291  10282
0.0215  10291  10282
0.0216  10291  10282
0.0217  10291  10282
0.0218  10291  10282
0.0219  10291  10282
0.022  10291  10282
0.0221  10291  10282
0.0222  10291  10282
0.0223  10291  10282
0.0224  10291  10282
0.0225  10291  10282
0.0226  10291  10282
0.0227  10291  10282
0.0228  10291  10282
0.0229  10291  10282
0.023  10291  10282
0.0231  10291  10282
0.0232  10291  10282
0.0233  10291  10282
0.0234  10291  10282
0.0235  10291  10282
0.0236  10291  10282
0.0237  10291  10282
0.0238  10291  10282
0.0239  10291  10282
0.024  10291  10282
0.0241  10291  10282
0.0242  10291  10282
0.0243  10291  10282
0.0244  10291  10282
0.0245  10291  10282
0.0246  10291  10282
0.0247  10291  10282
0.0248  10291  10282
0.0249  10291  10282
0.025  10291  10282
0.0251  10291  10282
0.0252  10291  10282
0.0253  10291  10282
0.0254  10291  10282
0.0255  10291  10282
0.0256  10291  10282
0.0257  10291  10282
0.0258  10291  10282
0.0259  10291  10282
0.026  10291  10282
0.0261  10291  10282
0.0262  10291  10282
0.0263  10291  10282
0.0264  10291  10282
0.0265  10291  10282
0.0266  10291  10282
0.0267  10291  10282
0.0268  10291  10282
0.0269  10291  10282
0.027  10291  10282
0.0271  10291  10282
0.0272  10291  10282
0.0273  10291  10282
0.0274  10291  10282
0.0275  10291  10282
0.0276  10291  10282
0.0277  10291  10282
0.0278  10291  10282
0.0279  10291  10282
0.028  10291  10282
0.0281  10291  10282
0.0282  10291  10282
0.0283  10291  10282
0.0284  10291  10282
0.0285  10291  10282
0.0286  10291  10282
0.0287  10291  10282
0.0288  10291  10282
0.0289  10291  10282
0.029  10291  10282
0.0291  10291  10282
0.0292  10291  10282
0.0293  10291  10282
0.0294  10291  10282
0.0295  10291  10282
0.0296  10291  10282
0.0297  10291  10282
0.0298  10291  10282
0.0299  10291  10282
0.03  10291  10282
